trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260811,601818.SH,光大银行,股份行,一般,3.02,6.67,5.0,0.175,2025,0.58,0.54,0.5532584083401892,5.59,4.6,4.72,3.602,3.5,3.5,3.675,射击范围,5.79,0.35,1784.0
20260811,600016.SH,民生银行,股份行,一般,3.49,6.67,5.0,0.189,2025,0.63,0.613,0.6122573723591549,5.69,5.0,5.21,4.089,3.78,3.78,3.969,射击范围,5.42,0.27,1528.0
20260811,002807.SZ,江阴银行,农商行,一般,3.94,6.67,4.5,0.22,2025,0.8326,0.9488,0.9147799619337373,4.15,5.21,5.18,6.329,4.889,4.889,5.109,射击范围,5.08,0.53,107.0
20260811,603323.SH,苏农银行,农商行,一般,4.18,6.67,4.5,0.21,2025,1.01,1.198,1.1394233482761618,3.49,4.54,4.49,7.991,4.667,4.667,4.877,射击范围,4.57,0.48,93.0
20260811,002839.SZ,张家港行,农商行,一般,4.33,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.31,5.35,5.31,5.443,4.889,4.889,5.109,射击范围,5.08,0.55,106.0
20260811,601169.SH,北京银行,城商行,一般,5.01,6.67,5.0,0.278,2025,0.78,0.861,0.7366362141753192,5.82,5.27,5.16,5.743,5.56,5.56,5.838,射击范围,5.55,0.37,1059.0
20260811,601997.SH,贵阳银行,城商行,一般,5.62,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.53,3.91,3.89,8.277,6.667,6.667,6.967,射击范围,5.34,0.31,205.0
20260811,601128.SH,常熟银行,农商行,优秀,6.09,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.15,5.27,5.12,11.244,7.714,7.714,7.984,射击范围,4.03,0.69,222.0
20260811,600015.SH,华夏银行,股份行,一般,6.74,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.92,3.94,3.95,11.466,8.4,8.4,8.82,射击范围,6.23,0.33,1073.0
20260811,601998.SH,中信银行,股份行,一般,7.52,6.67,5.0,0.381,2025,1.2,1.275,1.233911969232093,5.9,5.93,5.88,8.504,7.62,7.62,8.001,射击范围,5.07,0.56,4185.0
20260811,601825.SH,沪农商行,农商行,一般,8.26,6.67,5.0,0.435,2025,1.28,1.365,1.3365213558831461,6.05,6.47,6.46,9.105,8.7,8.7,9.135,射击范围,5.27,0.6,797.0
