trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260814,601818.SH,光大银行,股份行,一般,3.0,6.67,5.0,0.175,2025,0.58,0.54,0.5532584083401892,5.56,4.57,4.69,3.602,3.5,3.5,3.675,射击范围,5.83,0.35,1773.0
20260814,600016.SH,民生银行,股份行,一般,3.42,6.67,5.0,0.189,2025,0.63,0.613,0.6122573723591549,5.58,4.9,5.1,4.089,3.78,3.78,3.969,射击范围,5.53,0.26,1497.0
20260814,002807.SZ,江阴银行,农商行,一般,3.89,6.67,4.5,0.22,2025,0.8326,0.9488,0.9147799619337373,4.1,5.14,5.12,6.329,4.889,4.889,5.109,射击范围,5.14,0.53,105.0
20260814,603323.SH,苏农银行,农商行,一般,4.13,6.67,4.5,0.21,2025,1.01,1.198,1.1394233482761618,3.45,4.49,4.44,7.991,4.667,4.667,4.877,射击范围,4.62,0.47,92.0
20260814,002839.SZ,张家港行,农商行,一般,4.26,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.22,5.26,5.22,5.443,4.889,4.889,5.109,射击范围,5.16,0.54,104.0
20260814,601169.SH,北京银行,城商行,一般,4.96,6.67,5.0,0.278,2025,0.78,0.861,0.7366362141753192,5.76,5.22,5.11,5.743,5.56,5.56,5.838,射击范围,5.6,0.37,1049.0
20260814,600908.SH,无锡银行,农商行,一般,5.33,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,4.99,5.07,5.03,7.124,5.333,5.333,5.573,射击范围,4.5,0.51,117.0
20260814,601997.SH,贵阳银行,城商行,一般,5.56,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.48,3.87,3.85,8.277,6.667,6.667,6.967,射击范围,5.4,0.31,203.0
20260814,601128.SH,常熟银行,农商行,优秀,6.09,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.15,5.27,5.12,11.244,7.714,7.714,7.984,射击范围,4.03,0.69,222.0
20260814,600015.SH,华夏银行,股份行,一般,6.61,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.85,3.87,3.88,11.466,8.4,8.4,8.82,射击范围,6.35,0.33,1052.0
20260814,601825.SH,沪农商行,农商行,一般,8.65,6.67,5.0,0.435,2025,1.28,1.365,1.3365213558831461,6.34,6.78,6.76,9.105,8.7,8.7,9.135,射击范围,5.03,0.63,834.0
20260814,601577.SH,长沙银行,城商行,优秀,9.18,7.67,4.0,0.43000000000000005,2025,1.93,2.054,2.039501975161973,4.47,4.55,4.48,15.754,10.75,10.75,11.18,射击范围,4.68,0.5,369.0
20260814,601229.SH,上海银行,城商行,一般,9.42,6.67,5.0,0.52,2025,1.65,1.684,1.695587498343932,5.59,5.53,5.52,11.232,10.4,10.4,10.92,射击范围,5.52,0.53,1338.0
20260814,000001.SZ,平安银行,股份行,一般,11.11,6.67,4.0,0.596,2025,2.07,2.269,2.180098035232008,4.9,5.06,5.01,15.134,14.9,14.9,15.496,射击范围,5.36,0.46,2156.0
20260814,601009.SH,南京银行,城商行,优秀,11.18,7.67,4.5,0.52915,2025,1.76,1.867,1.825312256049961,5.99,6.34,6.2,14.32,11.759,11.759,12.288,射击范围,4.73,0.73,1382.0
20260814,600919.SH,江苏银行,城商行,优秀,11.66,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.05,6.2,6.06,14.78,14.103,14.103,14.667,射击范围,4.84,0.81,2140.0
20260814,600926.SH,杭州银行,城商行,优秀,16.28,7.67,3.5,0.66,2025,2.66,3.205,3.124812035915901,5.08,6.2,6.01,24.582,18.857,18.857,19.517,射击范围,4.05,0.84,1180.0
20260814,601166.SH,兴业银行,股份行,优秀,18.03,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.47,4.93,4.92,25.288,26.65,25.288,26.354,射击范围,5.91,0.46,3816.0
20260814,601838.SH,成都银行,城商行,优秀,18.06,7.67,4.0,0.921,2025,3.07,3.593,3.401342838909272,5.03,5.76,5.7,27.558,23.025,23.025,23.946,射击范围,5.1,0.83,765.0
20260814,002142.SZ,宁波银行,城商行,优秀,32.2,7.67,3.0,1.2,2025,4.29,4.567,4.6425832411471735,7.05,7.25,7.07,35.029,40.0,35.029,36.229,射击范围,3.73,0.91,2126.0
20260814,600036.SH,招商银行,股份行,优秀,38.46,7.67,3.5,2.016,2025,5.7,6.146,6.018823473301402,6.26,6.46,6.43,47.14,57.6,47.14,49.156,射击范围,5.24,0.86,9700.0
20260814,601528.SH,瑞丰银行,农商行,一般,4.86,6.67,4.5,0.21,2025,1.0,1.009,1.0350407790721745,4.82,4.85,4.86,6.73,4.667,4.667,4.877,参考上车,4.32,0.47,95.0
20260814,601077.SH,渝农商行,农商行,一般,6.57,6.67,5.0,0.32091000000000003,2025,1.05,1.098,1.1102440478777738,5.98,6.15,6.06,7.324,6.418,6.418,6.739,参考上车,4.88,0.55,746.0
20260814,601998.SH,中信银行,股份行,一般,7.7,6.67,5.0,0.381,2025,1.2,1.275,1.233911969232093,6.04,6.07,6.02,8.504,7.62,7.62,8.001,参考上车,4.95,0.58,4285.0
20260814,002936.SZ,郑州银行,城商行,一般,1.76,6.67,4.5,0.02,2024,0.16,0.084,0.13856684491978608,20.95,8.44,8.21,0.56,0.444,0.444,0.464,等待 · 需跌73.6%,,0.35,160.0
20260814,001227.SZ,兰州银行,城商行,一般,2.12,6.67,4.5,0.08,2025,0.2853,0.3,0.2925186452214695,7.07,6.48,6.57,2.001,1.778,1.778,1.858,等待 · 需跌12.4%,3.77,0.39,121.0
20260814,601860.SH,紫金银行,农商行,一般,2.52,6.67,4.5,0.1,2025,0.34,0.372,0.3269013303769402,6.77,7.41,7.37,2.481,2.222,2.222,2.322,等待 · 需跌7.9%,3.97,0.45,92.0
20260814,002958.SZ,青农商行,农商行,一般,2.93,6.67,4.5,0.12,2025,0.52,0.486,0.5276282622589327,6.03,5.2,5.1,3.242,2.667,2.667,2.787,等待 · 需跌4.9%,4.1,0.43,163.0
20260814,601916.SH,浙商银行,股份行,一般,2.93,6.67,5.0,0.131,2025,0.44,0.45,0.41739208598419125,6.51,6.22,6.2,3.001,2.62,2.62,2.751,等待 · 需跌6.1%,4.47,0.44,805.0
20260814,600928.SH,西安银行,城商行,一般,3.49,6.67,4.5,0.1,2025,0.6,0.573,0.5943066129273026,6.09,5.85,5.76,3.822,2.222,2.222,2.322,等待 · 需跌33.5%,2.87,0.43,155.0
20260814,601658.SH,邮储银行,国有大行,一般,4.92,6.67,5.0,0.2183,2025,0.73,0.758,0.7196618057616758,6.49,6.76,6.72,5.056,4.366,4.366,4.584,等待 · 需跌6.8%,4.44,0.57,5909.0
20260814,002948.SZ,青岛银行,城商行,一般,5.67,6.67,4.5,0.18,2025,0.85,0.89,0.9756788710907704,6.37,6.36,6.05,5.936,4.0,4.0,4.18,等待 · 需跌26.3%,3.17,0.78,330.0
20260814,601988.SH,中国银行,国有大行,一般,5.88,6.67,5.5,0.2263,2025,0.74,0.762,0.7504961513372471,7.72,7.8,7.72,5.083,4.115,4.115,4.341,等待 · 需跌26.2%,3.85,0.69,18946.0
20260814,601665.SH,齐鲁银行,城商行,一般,6.22,6.67,4.5,0.2492,2025,1.0,1.13,1.1195690464262467,5.5,6.7,6.48,7.537,5.538,5.538,5.787,等待 · 需跌7.0%,4.01,0.76,383.0
20260814,601288.SH,农业银行,国有大行,一般,6.47,6.67,5.5,0.2495,2025,0.78,0.814,0.8164032608695653,7.95,7.78,7.69,5.429,4.536,4.536,4.785,等待 · 需跌26.0%,3.86,0.8,22644.0
20260814,601328.SH,交通银行,国有大行,一般,6.88,6.67,5.5,0.3247,2025,1.08,1.12,1.0759137393025975,6.14,6.36,6.31,7.47,5.904,5.904,6.229,等待 · 需跌9.5%,4.72,0.52,6079.0
20260814,601187.SH,厦门银行,城商行,一般,7.37,6.67,4.5,0.25,2025,0.9,0.947,0.9292468398876405,7.78,7.38,7.25,6.316,5.556,5.556,5.806,等待 · 需跌21.2%,3.39,0.71,195.0
20260814,601398.SH,工商银行,国有大行,一般,7.56,6.67,5.5,0.3103,2025,1.0,1.009,1.0129425182986922,7.49,7.31,7.26,6.73,5.642,5.642,5.952,等待 · 需跌21.3%,4.1,0.68,26944.0
20260814,002966.SZ,苏州银行,城商行,一般,8.47,6.67,4.5,0.36,2025,1.14,1.332,1.2068963541739957,6.36,7.08,6.91,8.884,8.0,8.0,8.36,等待 · 需跌1.3%,4.25,0.73,379.0
20260814,600000.SH,浦发银行,股份行,一般,9.1,6.67,5.0,0.42,2025,1.52,1.306,1.5342634881255002,6.97,6.06,6.03,8.711,8.4,8.4,8.82,等待 · 需跌3.1%,4.62,0.4,3031.0
20260814,601939.SH,建设银行,国有大行,一般,10.24,6.67,5.5,0.3887,2025,1.3,1.353,1.329716103402239,7.57,7.9,7.84,9.025,7.067,7.067,7.456,等待 · 需跌27.2%,1.98,0.76,26788.0
20260814,601963.SH,重庆银行,城商行,一般,10.81,6.67,4.5,0.4481,2025,1.53,1.543,1.6007651673477432,7.01,6.93,6.73,10.292,9.958,9.958,10.406,等待 · 需跌3.7%,4.03,0.67,392.0
