trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260826,601818.SH,光大银行,股份行,一般,3.09,6.67,5.0,0.175,2025,0.58,0.54,0.5532584083401892,5.72,4.7,4.83,3.602,3.5,3.5,3.675,射击范围,5.66,0.36,1826.0
20260826,600016.SH,民生银行,股份行,一般,3.52,6.67,5.0,0.189,2025,0.63,0.613,0.6122573723591549,5.74,5.04,5.25,4.089,3.78,3.78,3.969,射击范围,5.37,0.27,1541.0
20260826,002807.SZ,江阴银行,农商行,一般,4.09,6.67,4.5,0.22,2025,0.8326,0.9488,0.9147799619337373,4.31,5.4,5.35,6.329,4.889,4.889,5.109,射击范围,4.89,0.55,111.0
20260826,603323.SH,苏农银行,农商行,一般,4.36,6.67,4.5,0.21,2025,1.01,1.198,1.1394233482761618,3.64,4.74,4.66,7.991,4.667,4.667,4.877,射击范围,4.38,0.49,97.0
20260826,002839.SZ,张家港行,农商行,一般,4.41,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.4,5.45,5.41,5.443,4.889,4.889,5.109,射击范围,4.99,0.56,108.0
20260826,601169.SH,北京银行,城商行,一般,5.18,6.67,5.0,0.278,2025,0.78,0.861,0.7366362141753192,6.02,5.45,5.34,5.743,5.56,5.56,5.838,射击范围,5.37,0.39,1095.0
20260826,601997.SH,贵阳银行,城商行,一般,5.58,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.5,3.89,3.97,8.277,6.667,6.667,6.967,射击范围,5.38,0.31,204.0
20260826,601128.SH,常熟银行,农商行,优秀,6.39,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.36,5.53,5.37,11.244,7.714,7.714,7.984,射击范围,3.84,0.73,233.0
20260826,600015.SH,华夏银行,股份行,一般,6.77,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.94,3.96,3.97,11.466,8.4,8.4,8.82,射击范围,6.2,0.34,1077.0
20260826,601577.SH,长沙银行,城商行,优秀,9.59,7.67,4.0,0.43000000000000005,2025,1.93,2.054,2.039501975161973,4.67,4.76,4.68,15.754,10.75,10.75,11.18,射击范围,4.48,0.52,386.0
20260826,601229.SH,上海银行,城商行,一般,9.72,6.67,5.0,0.52,2025,1.65,1.684,1.695587498343932,5.77,5.71,5.7,11.232,10.4,10.4,10.92,射击范围,5.35,0.55,1381.0
20260826,601009.SH,南京银行,城商行,优秀,11.72,7.67,4.5,0.52915,2025,1.76,1.867,1.825312256049961,6.28,6.64,6.34,14.32,11.759,11.759,12.288,射击范围,4.51,0.75,1449.0
20260826,000001.SZ,平安银行,股份行,一般,11.73,6.67,4.0,0.596,2025,2.07,2.269,2.180098035232008,5.17,5.34,5.24,15.134,14.9,14.9,15.496,射击范围,5.08,0.49,2276.0
20260826,600919.SH,江苏银行,城商行,优秀,12.16,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.31,6.47,6.17,14.78,14.103,14.103,14.667,射击范围,4.64,0.82,2232.0
20260826,600926.SH,杭州银行,城商行,优秀,16.8,7.67,3.5,0.66,2025,2.66,3.205,3.124812035915901,5.24,6.4,6.2,24.582,18.857,18.857,19.517,射击范围,3.93,0.87,1218.0
20260826,601166.SH,兴业银行,股份行,优秀,18.21,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.52,4.97,4.97,25.288,26.65,25.288,26.354,射击范围,5.85,0.46,3854.0
