trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260831,002839.SZ,张家港行,农商行,一般,4.28,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.25,5.29,5.22,5.443,4.889,4.889,5.109,射击范围,5.14,0.54,105.0
20260831,601997.SH,贵阳银行,城商行,一般,5.51,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.44,3.84,3.92,8.277,6.667,6.667,6.967,射击范围,5.44,0.31,201.0
20260831,601128.SH,常熟银行,农商行,优秀,6.19,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.22,5.35,5.1,11.244,7.714,7.714,7.984,射击范围,3.97,0.69,226.0
20260831,600015.SH,华夏银行,股份行,一般,6.23,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.62,3.65,3.95,11.466,8.4,8.4,8.82,射击范围,6.74,0.31,992.0
20260831,601009.SH,南京银行,城商行,优秀,11.66,7.67,4.5,0.52915,2025,1.76,1.867,1.825312256049961,6.25,6.61,6.31,14.32,11.759,11.759,12.288,射击范围,4.54,0.75,1442.0
20260831,600919.SH,江苏银行,城商行,优秀,12.09,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.27,6.43,6.14,14.78,14.103,14.103,14.667,射击范围,4.67,0.82,2219.0
20260831,601166.SH,兴业银行,股份行,优秀,17.54,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.32,4.79,4.92,25.288,26.65,25.288,26.354,射击范围,6.08,0.44,3712.0
20260831,600036.SH,招商银行,股份行,优秀,40.12,7.67,3.5,2.016,2025,5.7,6.146,6.018823473301402,6.53,6.74,6.67,47.14,57.6,47.14,49.156,射击范围,5.02,0.88,10118.0
20260831,600908.SH,无锡银行,农商行,一般,5.57,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.22,5.29,5.21,7.124,5.333,5.333,5.573,参考上车,4.31,0.51,122.0
20260831,002936.SZ,郑州银行,城商行,一般,1.77,6.67,4.5,0.02,2024,0.16,0.084,0.13856684491978608,21.07,8.49,8.28,0.56,0.444,0.444,0.464,等待 · 需跌73.8%,,0.34,161.0
20260831,001227.SZ,兰州银行,城商行,一般,2.14,6.67,4.5,0.08,2025,0.2853,0.3,0.2925186452214695,7.13,6.54,6.85,2.001,1.778,1.778,1.858,等待 · 需跌13.2%,3.74,0.39,122.0
20260831,601860.SH,紫金银行,农商行,一般,2.58,6.67,4.5,0.1,2025,0.34,0.372,0.3269013303769402,6.94,7.59,7.41,2.481,2.222,2.222,2.322,等待 · 需跌10.0%,3.88,0.45,94.0
20260831,601916.SH,浙商银行,股份行,一般,2.9,6.67,5.0,0.131,2025,0.44,0.45,0.41739208598419125,6.44,6.16,6.09,3.001,2.62,2.62,2.751,等待 · 需跌5.1%,4.52,0.44,796.0
20260831,002958.SZ,青农商行,农商行,一般,2.94,6.67,4.5,0.12,2025,0.52,0.486,0.5276282622589327,6.05,5.22,5.12,3.242,2.667,2.667,2.787,等待 · 需跌5.2%,4.08,0.43,163.0
20260831,601818.SH,光大银行,股份行,一般,2.97,6.67,5.0,0.081,2026,0.58,0.54,0.5532584083401892,5.5,4.52,5.33,3.602,1.62,1.62,1.701,等待 · 需跌42.7%,5.89,0.35,1755.0
20260831,600928.SH,西安银行,城商行,一般,3.47,6.67,4.5,0.1,2025,0.6,0.573,0.5943066129273026,6.06,5.82,5.75,3.822,2.222,2.222,2.322,等待 · 需跌33.1%,2.88,0.42,154.0
20260831,600016.SH,民生银行,股份行,一般,3.53,6.67,5.0,0.118,2026,0.63,0.613,0.6122573723591549,5.76,5.06,5.38,4.089,2.36,2.36,2.478,等待 · 需跌29.8%,5.35,0.27,1546.0
20260831,002807.SZ,江阴银行,农商行,一般,4.06,6.67,4.5,0.1,2026,0.8326,0.9488,0.9147799619337373,4.28,5.36,5.31,6.329,2.222,2.222,2.322,等待 · 需跌42.8%,4.93,0.54,110.0
20260831,603323.SH,苏农银行,农商行,一般,4.35,6.67,4.5,0.1,2026,1.01,1.198,1.1394233482761618,3.63,4.73,4.65,7.991,2.222,2.222,2.322,等待 · 需跌46.6%,4.39,0.48,97.0
20260831,601528.SH,瑞丰银行,农商行,一般,5.09,6.67,4.5,0.1,2026,1.0,1.009,1.0350407790721745,5.04,5.08,5.06,6.73,2.222,2.222,2.322,等待 · 需跌54.4%,4.13,0.49,100.0
20260831,601658.SH,邮储银行,国有大行,一般,5.26,6.67,5.0,0.133,2026,0.73,0.758,0.7196618057616758,6.94,7.23,7.04,5.056,2.66,2.66,2.793,等待 · 需跌46.9%,4.15,0.6,6317.0
20260831,601169.SH,北京银行,城商行,一般,5.35,6.67,5.0,0.13,2026,0.78,0.861,0.7366362141753192,6.21,5.63,5.4,5.743,2.6,2.6,2.73,等待 · 需跌49.0%,5.2,0.4,1131.0
20260831,002948.SZ,青岛银行,城商行,一般,6.14,6.67,4.5,0.18,2025,0.85,0.89,0.9756788710907704,6.9,6.89,6.22,5.936,4.0,4.0,4.18,等待 · 需跌31.9%,2.93,0.82,357.0
20260831,601988.SH,中国银行,国有大行,一般,6.51,6.67,5.5,0.119,2026,0.74,0.762,0.7504961513372471,8.54,8.63,8.42,5.083,2.164,2.164,2.283,等待 · 需跌64.9%,3.48,0.76,20976.0
20260831,601077.SH,渝农商行,农商行,一般,6.8,6.67,5.0,0.32091000000000003,2025,1.05,1.098,1.1102440478777738,6.19,6.37,6.13,7.324,6.418,6.418,6.739,等待 · 需跌0.9%,4.72,0.55,772.0
