trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260825,601818.SH,光大银行,股份行,一般,3.07,6.67,5.0,0.175,2025,0.58,0.54,0.5532584083401892,5.69,4.67,4.8,3.602,3.5,3.5,3.675,射击范围,5.7,0.36,1814.0
20260825,600016.SH,民生银行,股份行,一般,3.5,6.67,5.0,0.189,2025,0.63,0.613,0.6122573723591549,5.71,5.01,5.22,4.089,3.78,3.78,3.969,射击范围,5.4,0.27,1532.0
20260825,002807.SZ,江阴银行,农商行,一般,4.03,6.67,4.5,0.22,2025,0.8326,0.9488,0.9147799619337373,4.25,5.32,5.27,6.329,4.889,4.889,5.109,射击范围,4.96,0.54,109.0
20260825,603323.SH,苏农银行,农商行,一般,4.22,6.67,4.5,0.21,2025,1.01,1.198,1.1394233482761618,3.52,4.59,4.54,7.991,4.667,4.667,4.877,射击范围,4.52,0.48,94.0
20260825,002839.SZ,张家港行,农商行,一般,4.37,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.36,5.4,5.36,5.443,4.889,4.889,5.109,射击范围,5.03,0.56,107.0
20260825,601169.SH,北京银行,城商行,一般,5.14,6.67,5.0,0.278,2025,0.78,0.861,0.7366362141753192,5.97,5.41,5.3,5.743,5.56,5.56,5.838,射击范围,5.41,0.38,1087.0
20260825,601997.SH,贵阳银行,城商行,一般,5.47,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.41,3.81,3.89,8.277,6.667,6.667,6.967,射击范围,5.48,0.3,200.0
20260825,601128.SH,常熟银行,农商行,优秀,6.33,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.32,5.47,5.32,11.244,7.714,7.714,7.984,射击范围,3.88,0.72,231.0
20260825,600015.SH,华夏银行,股份行,一般,6.75,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.93,3.95,3.96,11.466,8.4,8.4,8.82,射击范围,6.22,0.33,1074.0
20260825,601577.SH,长沙银行,城商行,优秀,9.54,7.67,4.0,0.43000000000000005,2025,1.93,2.054,2.039501975161973,4.64,4.73,4.66,15.754,10.75,10.75,11.18,射击范围,4.51,0.52,384.0
20260825,601229.SH,上海银行,城商行,一般,9.72,6.67,5.0,0.52,2025,1.65,1.684,1.695587498343932,5.77,5.71,5.7,11.232,10.4,10.4,10.92,射击范围,5.35,0.55,1381.0
20260825,000001.SZ,平安银行,股份行,一般,11.59,6.67,4.0,0.596,2025,2.07,2.269,2.180098035232008,5.11,5.28,5.18,15.134,14.9,14.9,15.496,射击范围,5.14,0.48,2249.0
20260825,601009.SH,南京银行,城商行,优秀,11.6,7.67,4.5,0.52915,2025,1.76,1.867,1.825312256049961,6.21,6.58,6.28,14.32,11.759,11.759,12.288,射击范围,4.56,0.74,1434.0
20260825,600919.SH,江苏银行,城商行,优秀,12.04,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.25,6.4,6.11,14.78,14.103,14.103,14.667,射击范围,4.68,0.81,2209.0
20260825,600926.SH,杭州银行,城商行,优秀,16.62,7.67,3.5,0.66,2025,2.66,3.205,3.124812035915901,5.19,6.33,6.14,24.582,18.857,18.857,19.517,射击范围,3.97,0.86,1205.0
20260825,601166.SH,兴业银行,股份行,优秀,18.02,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.47,4.92,4.92,25.288,26.65,25.288,26.354,射击范围,5.92,0.46,3814.0
20260825,601838.SH,成都银行,城商行,优秀,18.72,7.67,4.0,0.921,2025,3.07,3.593,3.401342838909272,5.21,5.97,5.91,27.558,23.025,23.025,23.946,射击范围,4.92,0.86,793.0
20260825,002142.SZ,宁波银行,城商行,优秀,33.56,7.67,3.0,1.2,2025,4.29,4.567,4.6425832411471735,7.35,7.56,7.12,35.029,40.0,35.029,36.229,射击范围,3.58,0.91,2216.0
20260825,600036.SH,招商银行,股份行,优秀,39.5,7.67,3.5,2.016,2025,5.7,6.146,6.018823473301402,6.43,6.63,6.61,47.14,57.6,47.14,49.156,射击范围,5.1,0.88,9962.0
20260825,600908.SH,无锡银行,农商行,一般,5.46,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.11,5.19,5.15,7.124,5.333,5.333,5.573,参考上车,4.4,0.52,120.0
20260825,601825.SH,沪农商行,农商行,一般,8.81,6.67,5.0,0.435,2025,1.28,1.365,1.3365213558831461,6.45,6.9,6.89,9.105,8.7,8.7,9.135,参考上车,4.94,0.65,850.0
20260825,002936.SZ,郑州银行,城商行,一般,1.77,6.67,4.5,0.02,2024,0.16,0.084,0.13856684491978608,21.07,8.49,8.25,0.56,0.444,0.444,0.464,等待 · 需跌73.8%,,0.35,161.0
20260825,001227.SZ,兰州银行,城商行,一般,2.15,6.67,4.5,0.08,2025,0.2853,0.3,0.2925186452214695,7.17,6.57,6.66,2.001,1.778,1.778,1.858,等待 · 需跌13.6%,3.72,0.4,122.0
20260825,601860.SH,紫金银行,农商行,一般,2.56,6.67,4.5,0.1,2025,0.34,0.372,0.3269013303769402,6.88,7.53,7.49,2.481,2.222,2.222,2.322,等待 · 需跌9.3%,3.91,0.46,94.0
20260825,601916.SH,浙商银行,股份行,一般,2.93,6.67,5.0,0.131,2025,0.44,0.45,0.41739208598419125,6.51,6.22,6.2,3.001,2.62,2.62,2.751,等待 · 需跌6.1%,4.47,0.44,805.0
20260825,002958.SZ,青农商行,农商行,一般,2.95,6.67,4.5,0.12,2025,0.52,0.486,0.5276282622589327,6.07,5.24,5.13,3.242,2.667,2.667,2.787,等待 · 需跌5.5%,4.07,0.43,164.0
20260825,600928.SH,西安银行,城商行,一般,3.57,6.67,4.5,0.1,2025,0.6,0.573,0.5943066129273026,6.23,5.99,5.89,3.822,2.222,2.222,2.322,等待 · 需跌35.0%,2.8,0.44,159.0
20260825,601528.SH,瑞丰银行,农商行,一般,4.99,6.67,4.5,0.21,2025,1.0,1.009,1.0350407790721745,4.95,4.98,4.96,6.73,4.667,4.667,4.877,等待 · 需跌2.3%,4.21,0.48,98.0
20260825,601658.SH,邮储银行,国有大行,一般,5.04,6.67,5.0,0.2183,2025,0.73,0.758,0.7196618057616758,6.65,6.93,6.89,5.056,4.366,4.366,4.584,等待 · 需跌9.0%,4.33,0.59,6053.0
20260825,002948.SZ,青岛银行,城商行,一般,5.91,6.67,4.5,0.18,2025,0.85,0.89,0.9756788710907704,6.64,6.63,6.31,5.936,4.0,4.0,4.18,等待 · 需跌29.3%,3.05,0.81,344.0
20260825,601988.SH,中国银行,国有大行,一般,6.14,6.67,5.5,0.2263,2025,0.74,0.762,0.7504961513372471,8.06,8.14,8.07,5.083,4.115,4.115,4.341,等待 · 需跌29.3%,3.69,0.72,19784.0
20260825,601665.SH,齐鲁银行,城商行,一般,6.52,6.67,4.5,0.2492,2025,1.0,1.13,1.1195690464262467,5.77,7.02,6.79,7.537,5.538,5.538,5.787,等待 · 需跌11.2%,3.82,0.79,401.0
20260825,601288.SH,农业银行,国有大行,一般,6.85,6.67,5.5,0.2495,2025,0.78,0.814,0.8164032608695653,8.42,8.24,8.15,5.429,4.536,4.536,4.785,等待 · 需跌30.1%,3.64,0.85,23974.0
20260825,601077.SH,渝农商行,农商行,一般,6.87,6.67,5.0,0.32091000000000003,2025,1.05,1.098,1.1102440478777738,6.26,6.43,6.33,7.324,6.418,6.418,6.739,等待 · 需跌1.9%,4.67,0.57,780.0
20260825,601328.SH,交通银行,国有大行,一般,7.16,6.67,5.5,0.3247,2025,1.08,1.12,1.0759137393025975,6.39,6.62,6.56,7.47,5.904,5.904,6.229,等待 · 需跌13.0%,4.53,0.54,6327.0
20260825,601187.SH,厦门银行,城商行,一般,7.23,6.67,4.5,0.25,2025,0.9,0.947,0.9292468398876405,7.63,7.24,7.11,6.316,5.556,5.556,5.806,等待 · 需跌19.7%,3.46,0.7,191.0
20260825,601398.SH,工商银行,国有大行,一般,7.9,6.67,5.5,0.3103,2025,1.0,1.009,1.0129425182986922,7.83,7.64,7.58,6.73,5.642,5.642,5.952,等待 · 需跌24.7%,3.93,0.71,28156.0
20260825,601998.SH,中信银行,股份行,一般,8.51,6.67,5.0,0.381,2025,1.2,1.275,1.233911969232093,6.67,6.71,6.65,8.504,7.62,7.62,8.001,等待 · 需跌6.0%,4.48,0.64,4735.0
