trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260914,002839.SZ,张家港行,农商行,一般,4.47,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.48,5.52,5.45,5.443,4.889,4.889,5.109,射击范围,4.92,0.57,109.0
20260914,601997.SH,贵阳银行,城商行,一般,5.69,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.59,3.96,4.05,8.277,6.667,6.667,6.967,射击范围,5.27,0.32,208.0
20260914,600015.SH,华夏银行,股份行,一般,6.37,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.71,3.73,4.04,11.466,8.4,8.4,8.82,射击范围,6.59,0.32,1014.0
20260914,601128.SH,常熟银行,农商行,优秀,6.46,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.41,5.59,5.32,11.244,7.714,7.714,7.984,射击范围,1.69,0.72,236.0
20260914,600919.SH,江苏银行,城商行,优秀,12.55,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.51,6.68,6.37,14.78,14.103,14.103,14.667,射击范围,4.49,0.85,2303.0
20260914,601166.SH,兴业银行,股份行,优秀,18.15,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.51,4.96,5.09,25.288,26.65,25.288,26.354,射击范围,5.87,0.46,3841.0
20260914,600036.SH,招商银行,股份行,优秀,41.83,7.67,3.5,2.016,2025,5.7,6.146,6.018823473301402,6.81,7.02,6.95,47.14,57.6,47.14,49.156,射击范围,4.82,0.92,10549.0
20260914,601009.SH,南京银行,城商行,优秀,12.25,7.67,4.5,0.52915,2025,1.76,1.867,1.825312256049961,6.56,6.95,6.63,14.32,11.759,11.759,12.288,参考上车,4.32,0.78,1515.0
20260914,002936.SZ,郑州银行,城商行,一般,1.78,6.67,4.5,0.02,2024,0.16,0.084,0.13856684491978608,21.19,8.54,8.32,0.56,0.444,0.444,0.464,等待 · 需跌73.9%,,0.34,162.0
20260914,001227.SZ,兰州银行,城商行,一般,2.17,6.67,4.5,0.08,2025,0.2853,0.3,0.2925186452214695,7.23,6.63,6.95,2.001,1.778,1.778,1.858,等待 · 需跌14.4%,3.69,0.4,124.0
20260914,601860.SH,紫金银行,农商行,一般,2.63,6.67,4.5,0.1,2025,0.34,0.372,0.3269013303769402,7.07,7.74,7.55,2.481,2.222,2.222,2.322,等待 · 需跌11.7%,3.8,0.46,96.0
20260914,601916.SH,浙商银行,股份行,一般,2.98,6.67,5.0,0.131,2025,0.44,0.45,0.41739208598419125,6.62,6.33,6.25,3.001,2.62,2.62,2.751,等待 · 需跌7.7%,4.4,0.45,818.0
20260914,002958.SZ,青农商行,农商行,一般,3.04,6.67,4.5,0.12,2025,0.52,0.486,0.5276282622589327,6.26,5.4,5.3,3.242,2.667,2.667,2.787,等待 · 需跌8.3%,3.95,0.44,169.0
20260914,601818.SH,光大银行,股份行,一般,3.05,6.67,5.0,0.081,2026,0.58,0.54,0.5532584083401892,5.65,4.64,5.47,3.602,1.62,1.62,1.701,等待 · 需跌44.2%,5.74,0.35,1802.0
20260914,600928.SH,西安银行,城商行,一般,3.61,6.67,4.5,0.1,2025,0.6,0.573,0.5943066129273026,6.3,6.05,5.98,3.822,2.222,2.222,2.322,等待 · 需跌35.7%,2.77,0.44,160.0
20260914,600016.SH,民生银行,股份行,一般,3.71,6.67,5.0,0.118,2026,0.63,0.613,0.6122573723591549,6.05,5.31,5.66,4.089,2.36,2.36,2.478,等待 · 需跌33.2%,5.09,0.28,1624.0
20260914,002807.SZ,江阴银行,农商行,一般,4.29,6.67,4.5,0.1,2026,0.8326,0.9488,0.9147799619337373,4.52,5.67,5.61,6.329,2.222,2.222,2.322,等待 · 需跌45.9%,4.66,0.57,116.0
20260914,603323.SH,苏农银行,农商行,一般,4.6,6.67,4.5,0.1,2026,1.01,1.198,1.1394233482761618,3.84,5.0,4.91,7.991,2.222,2.222,2.322,等待 · 需跌49.5%,4.15,0.51,102.0
20260914,601528.SH,瑞丰银行,农商行,一般,5.13,6.67,4.5,0.1,2026,1.0,1.009,1.0350407790721745,5.08,5.12,5.1,6.73,2.222,2.222,2.322,等待 · 需跌54.7%,6.04,0.49,101.0
20260914,601658.SH,邮储银行,国有大行,一般,5.45,6.67,5.0,0.133,2026,0.73,0.758,0.7196618057616758,7.19,7.49,7.3,5.056,2.66,2.66,2.793,等待 · 需跌48.8%,4.01,0.63,6545.0
20260914,601169.SH,北京银行,城商行,一般,5.68,6.67,5.0,0.13,2026,0.78,0.861,0.7366362141753192,6.6,5.98,5.74,5.743,2.6,2.6,2.73,等待 · 需跌51.9%,4.89,0.42,1201.0
20260914,600908.SH,无锡银行,农商行,一般,5.97,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.59,5.67,5.58,7.124,5.333,5.333,5.573,等待 · 需跌6.6%,4.02,0.55,131.0
20260914,002948.SZ,青岛银行,城商行,一般,6.27,6.67,4.5,0.18,2025,0.85,0.89,0.9756788710907704,7.04,7.03,6.36,5.936,4.0,4.0,4.18,等待 · 需跌33.3%,2.87,0.83,365.0
20260914,601988.SH,中国银行,国有大行,一般,6.64,6.67,5.5,0.119,2026,0.74,0.762,0.7504961513372471,8.71,8.8,8.59,5.083,2.164,2.164,2.283,等待 · 需跌65.6%,3.41,0.78,21395.0
20260914,601077.SH,渝农商行,农商行,一般,6.76,6.67,5.0,0.32091000000000003,2025,1.05,1.098,1.1102440478777738,6.16,6.33,6.09,7.324,6.418,6.418,6.739,等待 · 需跌0.3%,4.75,0.55,768.0
20260914,601288.SH,农业银行,国有大行,一般,7.0,6.67,5.5,0.1297,2026,0.78,0.814,0.8164032608695653,8.6,8.42,8.22,5.429,2.358,2.358,2.488,等待 · 需跌64.5%,3.56,0.86,24499.0
20260914,601665.SH,齐鲁银行,城商行,一般,7.15,6.67,4.5,0.2492,2025,1.0,1.13,1.1195690464262467,6.33,7.7,7.15,7.537,5.538,5.538,5.787,等待 · 需跌19.1%,3.49,0.85,440.0
20260914,601187.SH,厦门银行,城商行,一般,7.35,6.67,4.5,0.25,2025,0.9,0.947,0.9292468398876405,7.76,7.36,7.13,6.316,5.556,5.556,5.806,等待 · 需跌21.0%,3.4,0.71,194.0
20260914,601328.SH,交通银行,国有大行,一般,7.62,6.67,5.5,0.168,2026,1.08,1.12,1.0759137393025975,6.8,7.04,6.91,7.47,3.055,3.055,3.223,等待 · 需跌57.7%,4.26,0.58,6733.0
20260914,601398.SH,工商银行,国有大行,一般,8.22,6.67,5.5,0.1511,2026,1.0,1.009,1.0129425182986922,8.15,7.95,7.83,6.73,2.747,2.747,2.898,等待 · 需跌64.7%,3.77,0.74,29297.0
20260914,601825.SH,沪农商行,农商行,一般,8.87,6.67,5.0,0.2499,2026,1.28,1.365,1.3365213558831461,6.5,6.95,6.91,9.105,4.998,4.998,5.248,等待 · 需跌40.8%,4.9,0.64,855.0
20260914,601998.SH,中信银行,股份行,一般,8.94,6.67,5.0,0.203,2026,1.2,1.275,1.233911969232093,7.01,7.04,6.93,8.504,4.06,4.06,4.263,等待 · 需跌52.3%,4.26,0.67,4975.0
20260914,002966.SZ,苏州银行,城商行,一般,9.35,6.67,4.5,0.36,2025,1.14,1.332,1.2068963541739957,7.02,7.82,7.44,8.884,8.0,8.0,8.36,等待 · 需跌10.6%,3.85,0.79,418.0
20260914,600000.SH,浦发银行,股份行,一般,9.4,6.67,5.0,0.42,2025,1.52,1.306,1.5342634881255002,7.2,6.26,6.11,8.711,8.4,8.4,8.82,等待 · 需跌6.2%,4.47,0.42,3131.0
20260914,601229.SH,上海银行,城商行,一般,9.77,6.67,5.0,0.3,2026,1.65,1.684,1.695587498343932,5.8,5.74,5.72,11.232,6.0,6.0,6.3,等待 · 需跌35.5%,5.32,0.54,1388.0
20260914,601577.SH,长沙银行,城商行,优秀,10.04,7.67,4.0,0.22,2026,1.93,2.054,2.039501975161973,4.89,4.98,4.85,15.754,5.5,5.5,5.72,等待 · 需跌43.0%,4.28,0.53,404.0
20260914,601939.SH,建设银行,国有大行,一般,11.11,6.67,5.5,0.201,2026,1.3,1.353,1.329716103402239,8.21,8.58,8.39,9.025,3.655,3.655,3.856,等待 · 需跌65.3%,1.83,0.81,29064.0
20260914,601963.SH,重庆银行,城商行,一般,11.42,6.67,4.5,0.4481,2025,1.53,1.543,1.6007651673477432,7.4,7.32,6.92,10.292,9.958,9.958,10.406,等待 · 需跌8.9%,3.81,0.7,414.0
20260914,000001.SZ,平安银行,股份行,一般,11.85,6.67,4.0,0.249,2026,2.07,2.269,2.180098035232008,5.22,5.39,5.29,15.134,6.225,6.225,6.474,等待 · 需跌45.4%,5.03,0.49,2300.0
20260914,600926.SH,杭州银行,城商行,优秀,17.69,7.67,3.5,0.46,2026,2.66,3.205,3.124812035915901,5.52,6.74,6.35,24.582,13.143,13.143,13.603,等待 · 需跌23.1%,3.73,0.89,1282.0
20260914,601838.SH,成都银行,城商行,优秀,20.25,7.67,4.0,0.489,2026,3.07,3.593,3.401342838909272,5.64,6.46,6.32,27.558,12.225,12.225,12.714,等待 · 需跌37.2%,4.55,0.93,858.0
20260914,002142.SZ,宁波银行,城商行,优秀,35.76,7.67,3.0,0.4,2026,4.29,4.567,4.6425832411471735,7.83,8.05,7.59,35.029,13.333,13.333,13.733,等待 · 需跌61.6%,3.36,0.97,2361.0
