trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260821,601818.SH,光大银行,股份行,一般,3.02,6.67,5.0,0.175,2025,0.58,0.54,0.5532584083401892,5.59,4.6,4.72,3.602,3.5,3.5,3.675,射击范围,5.79,0.35,1784.0
20260821,600016.SH,民生银行,股份行,一般,3.47,6.67,5.0,0.189,2025,0.63,0.613,0.6122573723591549,5.66,4.97,5.18,4.089,3.78,3.78,3.969,射击范围,5.45,0.26,1519.0
20260821,002807.SZ,江阴银行,农商行,一般,4.01,6.67,4.5,0.22,2025,0.8326,0.9488,0.9147799619337373,4.23,5.3,5.25,6.329,4.889,4.889,5.109,射击范围,4.99,0.53,109.0
20260821,603323.SH,苏农银行,农商行,一般,4.19,6.67,4.5,0.21,2025,1.01,1.198,1.1394233482761618,3.5,4.55,4.5,7.991,4.667,4.667,4.877,射击范围,4.56,0.48,93.0
20260821,002839.SZ,张家港行,农商行,一般,4.33,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.31,5.35,5.31,5.443,4.889,4.889,5.109,射击范围,5.08,0.55,106.0
20260821,601169.SH,北京银行,城商行,一般,5.09,6.67,5.0,0.278,2025,0.78,0.861,0.7366362141753192,5.91,5.36,5.25,5.743,5.56,5.56,5.838,射击范围,5.46,0.38,1076.0
20260821,601997.SH,贵阳银行,城商行,一般,5.73,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.62,3.99,3.97,8.277,6.667,6.667,6.967,射击范围,5.24,0.32,210.0
20260821,601128.SH,常熟银行,农商行,优秀,6.24,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.26,5.4,5.25,11.244,7.714,7.714,7.984,射击范围,3.93,0.71,228.0
20260821,600015.SH,华夏银行,股份行,一般,6.71,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.9,3.93,3.94,11.466,8.4,8.4,8.82,射击范围,6.26,0.33,1068.0
20260821,601577.SH,长沙银行,城商行,优秀,9.52,7.67,4.0,0.43000000000000005,2025,1.93,2.054,2.039501975161973,4.63,4.72,4.65,15.754,10.75,10.75,11.18,射击范围,4.52,0.52,383.0
20260821,601229.SH,上海银行,城商行,一般,9.74,6.67,5.0,0.52,2025,1.65,1.684,1.695587498343932,5.78,5.72,5.71,11.232,10.4,10.4,10.92,射击范围,5.34,0.55,1384.0
20260821,000001.SZ,平安银行,股份行,一般,11.41,6.67,4.0,0.596,2025,2.07,2.269,2.180098035232008,5.03,5.19,5.09,15.134,14.9,14.9,15.496,射击范围,5.22,0.47,2214.0
20260821,600919.SH,江苏银行,城商行,优秀,11.94,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.2,6.35,6.06,14.78,14.103,14.103,14.667,射击范围,4.72,0.81,2191.0
20260821,600926.SH,杭州银行,城商行,优秀,16.63,7.67,3.5,0.66,2025,2.66,3.205,3.124812035915901,5.19,6.33,6.14,24.582,18.857,18.857,19.517,射击范围,3.97,0.86,1206.0
20260821,601166.SH,兴业银行,股份行,优秀,18.1,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.49,4.94,4.94,25.288,26.65,25.288,26.354,射击范围,5.89,0.46,3830.0
20260821,601838.SH,成都银行,城商行,优秀,18.65,7.67,4.0,0.921,2025,3.07,3.593,3.401342838909272,5.19,5.95,5.89,27.558,23.025,23.025,23.946,射击范围,4.94,0.86,790.0
20260821,002142.SZ,宁波银行,城商行,优秀,34.06,7.67,3.0,1.2,2025,4.29,4.567,4.6425832411471735,7.46,7.67,7.23,35.029,40.0,35.029,36.229,射击范围,3.52,0.93,2249.0
20260821,600036.SH,招商银行,股份行,优秀,38.9,7.67,3.5,2.016,2025,5.7,6.146,6.018823473301402,6.33,6.53,6.51,47.14,57.6,47.14,49.156,射击范围,5.18,0.87,9811.0
20260821,601528.SH,瑞丰银行,农商行,一般,4.87,6.67,4.5,0.21,2025,1.0,1.009,1.0350407790721745,4.83,4.86,4.87,6.73,4.667,4.667,4.877,参考上车,4.31,0.47,96.0
20260821,600908.SH,无锡银行,农商行,一般,5.38,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.04,5.11,5.08,7.124,5.333,5.333,5.573,参考上车,4.46,0.51,118.0
20260821,601825.SH,沪农商行,农商行,一般,8.76,6.67,5.0,0.435,2025,1.28,1.365,1.3365213558831461,6.42,6.86,6.85,9.105,8.7,8.7,9.135,参考上车,4.97,0.64,845.0
20260821,601009.SH,南京银行,城商行,优秀,11.78,7.67,4.5,0.52915,2025,1.76,1.867,1.825312256049961,6.31,6.68,6.38,14.32,11.759,11.759,12.288,参考上车,4.49,0.75,1456.0
20260821,002936.SZ,郑州银行,城商行,一般,1.75,6.67,4.5,0.02,2024,0.16,0.084,0.13856684491978608,20.83,8.4,8.16,0.56,0.444,0.444,0.464,等待 · 需跌73.5%,,0.34,159.0
20260821,001227.SZ,兰州银行,城商行,一般,2.11,6.67,4.5,0.08,2025,0.2853,0.3,0.2925186452214695,7.03,6.44,6.54,2.001,1.778,1.778,1.858,等待 · 需跌11.9%,3.79,0.39,120.0
20260821,601860.SH,紫金银行,农商行,一般,2.52,6.67,4.5,0.1,2025,0.34,0.372,0.3269013303769402,6.77,7.41,7.37,2.481,2.222,2.222,2.322,等待 · 需跌7.9%,3.97,0.45,92.0
20260821,002958.SZ,青农商行,农商行,一般,2.91,6.67,4.5,0.12,2025,0.52,0.486,0.5276282622589327,5.99,5.17,5.06,3.242,2.667,2.667,2.787,等待 · 需跌4.2%,4.12,0.43,162.0
20260821,601916.SH,浙商银行,股份行,一般,2.92,6.67,5.0,0.131,2025,0.44,0.45,0.41739208598419125,6.49,6.2,6.18,3.001,2.62,2.62,2.751,等待 · 需跌5.8%,4.49,0.44,802.0
20260821,600928.SH,西安银行,城商行,一般,3.54,6.67,4.5,0.1,2025,0.6,0.573,0.5943066129273026,6.18,5.94,5.84,3.822,2.222,2.222,2.322,等待 · 需跌34.4%,2.82,0.44,157.0
20260821,601658.SH,邮储银行,国有大行,一般,4.98,6.67,5.0,0.2183,2025,0.73,0.758,0.7196618057616758,6.57,6.84,6.81,5.056,4.366,4.366,4.584,等待 · 需跌8.0%,4.38,0.58,5981.0
20260821,002948.SZ,青岛银行,城商行,一般,5.95,6.67,4.5,0.18,2025,0.85,0.89,0.9756788710907704,6.69,6.68,6.35,5.936,4.0,4.0,4.18,等待 · 需跌29.7%,3.03,0.81,346.0
20260821,601988.SH,中国银行,国有大行,一般,6.05,6.67,5.5,0.2263,2025,0.74,0.762,0.7504961513372471,7.94,8.02,7.95,5.083,4.115,4.115,4.341,等待 · 需跌28.2%,3.74,0.71,19494.0
20260821,601665.SH,齐鲁银行,城商行,一般,6.52,6.67,4.5,0.2492,2025,1.0,1.13,1.1195690464262467,5.77,7.02,6.79,7.537,5.538,5.538,5.787,等待 · 需跌11.2%,3.82,0.79,401.0
20260821,601288.SH,农业银行,国有大行,一般,6.78,6.67,5.5,0.2495,2025,0.78,0.814,0.8164032608695653,8.33,8.15,8.06,5.429,4.536,4.536,4.785,等待 · 需跌29.4%,3.68,0.84,23729.0
20260821,601077.SH,渝农商行,农商行,一般,6.81,6.67,5.0,0.32091000000000003,2025,1.05,1.098,1.1102440478777738,6.2,6.38,6.28,7.324,6.418,6.418,6.739,等待 · 需跌1.0%,4.71,0.57,773.0
20260821,601328.SH,交通银行,国有大行,一般,7.12,6.67,5.5,0.3247,2025,1.08,1.12,1.0759137393025975,6.36,6.58,6.53,7.47,5.904,5.904,6.229,等待 · 需跌12.5%,4.56,0.54,6292.0
20260821,601187.SH,厦门银行,城商行,一般,7.23,6.67,4.5,0.25,2025,0.9,0.947,0.9292468398876405,7.63,7.24,7.11,6.316,5.556,5.556,5.806,等待 · 需跌19.7%,3.46,0.7,191.0
20260821,601398.SH,工商银行,国有大行,一般,7.77,6.67,5.5,0.3103,2025,1.0,1.009,1.0129425182986922,7.7,7.51,7.46,6.73,5.642,5.642,5.952,等待 · 需跌23.4%,3.99,0.7,27693.0
20260821,601998.SH,中信银行,股份行,一般,8.39,6.67,5.0,0.381,2025,1.2,1.275,1.233911969232093,6.58,6.61,6.56,8.504,7.62,7.62,8.001,等待 · 需跌4.6%,4.54,0.63,4669.0
20260821,002966.SZ,苏州银行,城商行,一般,8.58,6.67,4.5,0.36,2025,1.14,1.332,1.2068963541739957,6.44,7.17,7.0,8.884,8.0,8.0,8.36,等待 · 需跌2.6%,4.2,0.74,384.0
20260821,600000.SH,浦发银行,股份行,一般,9.05,6.67,5.0,0.42,2025,1.52,1.306,1.5342634881255002,6.93,6.03,5.99,8.711,8.4,8.4,8.82,等待 · 需跌2.5%,4.64,0.4,3014.0
20260821,601939.SH,建设银行,国有大行,一般,10.53,6.67,5.5,0.3887,2025,1.3,1.353,1.329716103402239,7.78,8.13,8.06,9.025,7.067,7.067,7.456,等待 · 需跌29.2%,1.93,0.78,27547.0
20260821,601963.SH,重庆银行,城商行,一般,11.09,6.67,4.5,0.4481,2025,1.53,1.543,1.6007651673477432,7.19,7.11,6.72,10.292,9.958,9.958,10.406,等待 · 需跌6.2%,3.93,0.68,402.0
