trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260819,601818.SH,光大银行,股份行,一般,3.0,6.67,5.0,0.175,2025,0.58,0.54,0.5532584083401892,5.56,4.57,4.69,3.602,3.5,3.5,3.675,射击范围,5.83,0.35,1773.0
20260819,600016.SH,民生银行,股份行,一般,3.43,6.67,5.0,0.189,2025,0.63,0.613,0.6122573723591549,5.6,4.91,5.12,4.089,3.78,3.78,3.969,射击范围,5.51,0.26,1502.0
20260819,002807.SZ,江阴银行,农商行,一般,3.95,6.67,4.5,0.22,2025,0.8326,0.9488,0.9147799619337373,4.16,5.22,5.2,6.329,4.889,4.889,5.109,射击范围,5.06,0.54,107.0
20260819,603323.SH,苏农银行,农商行,一般,4.18,6.67,4.5,0.21,2025,1.01,1.198,1.1394233482761618,3.49,4.54,4.49,7.991,4.667,4.667,4.877,射击范围,4.57,0.48,93.0
20260819,002839.SZ,张家港行,农商行,一般,4.31,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.28,5.32,5.29,5.443,4.889,4.889,5.109,射击范围,5.1,0.55,105.0
20260819,601169.SH,北京银行,城商行,一般,5.02,6.67,5.0,0.278,2025,0.78,0.861,0.7366362141753192,5.83,5.28,5.17,5.743,5.56,5.56,5.838,射击范围,5.54,0.37,1061.0
20260819,601997.SH,贵阳银行,城商行,一般,5.69,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.59,3.96,3.94,8.277,6.667,6.667,6.967,射击范围,5.27,0.32,208.0
20260819,601128.SH,常熟银行,农商行,优秀,6.19,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.22,5.35,5.2,11.244,7.714,7.714,7.984,射击范围,3.97,0.7,226.0
20260819,600015.SH,华夏银行,股份行,一般,6.59,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.83,3.86,3.87,11.466,8.4,8.4,8.82,射击范围,6.37,0.33,1049.0
20260819,601825.SH,沪农商行,农商行,一般,8.65,6.67,5.0,0.435,2025,1.28,1.365,1.3365213558831461,6.34,6.78,6.76,9.105,8.7,8.7,9.135,射击范围,5.03,0.63,834.0
20260819,601577.SH,长沙银行,城商行,优秀,9.43,7.67,4.0,0.43000000000000005,2025,1.93,2.054,2.039501975161973,4.59,4.68,4.61,15.754,10.75,10.75,11.18,射击范围,4.56,0.51,379.0
20260819,601229.SH,上海银行,城商行,一般,9.76,6.67,5.0,0.52,2025,1.65,1.684,1.695587498343932,5.8,5.73,5.72,11.232,10.4,10.4,10.92,射击范围,5.33,0.55,1387.0
20260819,000001.SZ,平安银行,股份行,一般,11.27,6.67,4.0,0.596,2025,2.07,2.269,2.180098035232008,4.97,5.13,5.03,15.134,14.9,14.9,15.496,射击范围,5.29,0.47,2187.0
20260819,600919.SH,江苏银行,城商行,优秀,11.95,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.2,6.36,6.21,14.78,14.103,14.103,14.667,射击范围,4.72,0.83,2193.0
20260819,600926.SH,杭州银行,城商行,优秀,16.79,7.67,3.5,0.66,2025,2.66,3.205,3.124812035915901,5.24,6.4,6.2,24.582,18.857,18.857,19.517,射击范围,3.93,0.87,1217.0
20260819,601166.SH,兴业银行,股份行,优秀,18.24,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.53,4.98,4.98,25.288,26.65,25.288,26.354,射击范围,5.84,0.47,3860.0
20260819,601838.SH,成都银行,城商行,优秀,18.41,7.67,4.0,0.921,2025,3.07,3.593,3.401342838909272,5.12,5.87,5.81,27.558,23.025,23.025,23.946,射击范围,5.0,0.85,780.0
20260819,002142.SZ,宁波银行,城商行,优秀,32.98,7.67,3.0,1.2,2025,4.29,4.567,4.6425832411471735,7.22,7.42,7.24,35.029,40.0,35.029,36.229,射击范围,3.64,0.94,2178.0
20260819,600036.SH,招商银行,股份行,优秀,39.15,7.67,3.5,2.016,2025,5.7,6.146,6.018823473301402,6.37,6.57,6.55,47.14,57.6,47.14,49.156,射击范围,5.15,0.87,9874.0
20260819,600908.SH,无锡银行,农商行,一般,5.37,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.03,5.1,5.07,7.124,5.333,5.333,5.573,参考上车,4.47,0.51,118.0
20260819,601009.SH,南京银行,城商行,优秀,11.76,7.67,4.5,0.52915,2025,1.76,1.867,1.825312256049961,6.3,6.67,6.37,14.32,11.759,11.759,12.288,参考上车,4.5,0.75,1454.0
20260819,002936.SZ,郑州银行,城商行,一般,1.76,6.67,4.5,0.02,2024,0.16,0.084,0.13856684491978608,20.95,8.44,8.21,0.56,0.444,0.444,0.464,等待 · 需跌73.6%,,0.35,160.0
20260819,001227.SZ,兰州银行,城商行,一般,2.13,6.67,4.5,0.08,2025,0.2853,0.3,0.2925186452214695,7.1,6.51,6.6,2.001,1.778,1.778,1.858,等待 · 需跌12.8%,3.76,0.39,121.0
20260819,601860.SH,紫金银行,农商行,一般,2.52,6.67,4.5,0.1,2025,0.34,0.372,0.3269013303769402,6.77,7.41,7.37,2.481,2.222,2.222,2.322,等待 · 需跌7.9%,3.97,0.45,92.0
20260819,601916.SH,浙商银行,股份行,一般,2.91,6.67,5.0,0.131,2025,0.44,0.45,0.41739208598419125,6.47,6.18,6.16,3.001,2.62,2.62,2.751,等待 · 需跌5.5%,4.5,0.44,799.0
20260819,002958.SZ,青农商行,农商行,一般,2.95,6.67,4.5,0.12,2025,0.52,0.486,0.5276282622589327,6.07,5.24,5.13,3.242,2.667,2.667,2.787,等待 · 需跌5.5%,4.07,0.43,164.0
