trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260824,601818.SH,光大银行,股份行,一般,3.07,6.67,5.0,0.175,2025,0.58,0.54,0.5532584083401892,5.69,4.67,4.8,3.602,3.5,3.5,3.675,射击范围,5.7,0.36,1814.0
20260824,600016.SH,民生银行,股份行,一般,3.51,6.67,5.0,0.189,2025,0.63,0.613,0.6122573723591549,5.73,5.03,5.24,4.089,3.78,3.78,3.969,射击范围,5.38,0.27,1537.0
20260824,002807.SZ,江阴银行,农商行,一般,4.05,6.67,4.5,0.22,2025,0.8326,0.9488,0.9147799619337373,4.27,5.35,5.3,6.329,4.889,4.889,5.109,射击范围,4.94,0.54,110.0
20260824,603323.SH,苏农银行,农商行,一般,4.25,6.67,4.5,0.21,2025,1.01,1.198,1.1394233482761618,3.55,4.62,4.57,7.991,4.667,4.667,4.877,射击范围,4.49,0.49,94.0
20260824,002839.SZ,张家港行,农商行,一般,4.4,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.39,5.43,5.4,5.443,4.889,4.889,5.109,射击范围,5.0,0.56,108.0
20260824,601169.SH,北京银行,城商行,一般,5.17,6.67,5.0,0.278,2025,0.78,0.861,0.7366362141753192,6.0,5.44,5.33,5.743,5.56,5.56,5.838,射击范围,5.38,0.39,1093.0
20260824,601997.SH,贵阳银行,城商行,一般,5.79,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.67,4.03,4.01,8.277,6.667,6.667,6.967,射击范围,5.18,0.32,212.0
20260824,601128.SH,常熟银行,农商行,优秀,6.31,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.3,5.46,5.3,11.244,7.714,7.714,7.984,射击范围,3.89,0.72,230.0
20260824,600015.SH,华夏银行,股份行,一般,6.85,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.98,4.01,4.02,11.466,8.4,8.4,8.82,射击范围,6.13,0.34,1090.0
20260824,601577.SH,长沙银行,城商行,优秀,9.68,7.67,4.0,0.43000000000000005,2025,1.93,2.054,2.039501975161973,4.71,4.8,4.73,15.754,10.75,10.75,11.18,射击范围,4.44,0.53,389.0
20260824,601229.SH,上海银行,城商行,一般,9.87,6.67,5.0,0.52,2025,1.65,1.684,1.695587498343932,5.86,5.8,5.79,11.232,10.4,10.4,10.92,射击范围,5.27,0.56,1402.0
20260824,000001.SZ,平安银行,股份行,一般,11.56,6.67,4.0,0.596,2025,2.07,2.269,2.180098035232008,5.09,5.26,5.16,15.134,14.9,14.9,15.496,射击范围,5.16,0.48,2243.0
20260824,600919.SH,江苏银行,城商行,优秀,12.13,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.29,6.45,6.16,14.78,14.103,14.103,14.667,射击范围,4.65,0.82,2226.0
20260824,600926.SH,杭州银行,城商行,优秀,16.82,7.67,3.5,0.66,2025,2.66,3.205,3.124812035915901,5.25,6.41,6.21,24.582,18.857,18.857,19.517,射击范围,3.92,0.87,1219.0
20260824,601166.SH,兴业银行,股份行,优秀,18.28,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.54,4.99,4.99,25.288,26.65,25.288,26.354,射击范围,5.83,0.47,3869.0
20260824,601838.SH,成都银行,城商行,优秀,18.88,7.67,4.0,0.921,2025,3.07,3.593,3.401342838909272,5.25,6.02,5.96,27.558,23.025,23.025,23.946,射击范围,4.88,0.87,800.0
20260824,002142.SZ,宁波银行,城商行,优秀,33.9,7.67,3.0,1.2,2025,4.29,4.567,4.6425832411471735,7.42,7.63,7.19,35.029,40.0,35.029,36.229,射击范围,3.54,0.92,2239.0
20260824,600036.SH,招商银行,股份行,优秀,39.58,7.67,3.5,2.016,2025,5.7,6.146,6.018823473301402,6.44,6.65,6.62,47.14,57.6,47.14,49.156,射击范围,5.09,0.88,9982.0
20260824,600908.SH,无锡银行,农商行,一般,5.53,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,5.18,5.26,5.22,7.124,5.333,5.333,5.573,参考上车,4.34,0.52,121.0
