trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260908,002839.SZ,张家港行,农商行,一般,4.41,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.4,5.45,5.37,5.443,4.889,4.889,5.109,射击范围,4.99,0.56,108.0
20260908,601997.SH,贵阳银行,城商行,一般,5.61,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.52,3.91,3.99,8.277,6.667,6.667,6.967,射击范围,5.35,0.31,205.0
20260908,600015.SH,华夏银行,股份行,一般,6.31,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.67,3.69,4.0,11.466,8.4,8.4,8.82,射击范围,6.66,0.31,1004.0
20260908,601128.SH,常熟银行,农商行,优秀,6.44,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.39,5.57,5.3,11.244,7.714,7.714,7.984,射击范围,1.69,0.72,235.0
20260908,600919.SH,江苏银行,城商行,优秀,12.26,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.36,6.52,6.23,14.78,14.103,14.103,14.667,射击范围,4.6,0.83,2250.0
20260908,601166.SH,兴业银行,股份行,优秀,18.17,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.51,4.96,5.1,25.288,26.65,25.288,26.354,射击范围,5.87,0.46,3845.0
20260908,600036.SH,招商银行,股份行,优秀,40.9,7.67,3.5,2.016,2025,5.7,6.146,6.018823473301402,6.65,6.87,6.8,47.14,57.6,47.14,49.156,射击范围,4.93,0.9,10315.0
20260908,601009.SH,南京银行,城商行,优秀,12.03,7.67,4.5,0.52915,2025,1.76,1.867,1.825312256049961,6.44,6.82,6.51,14.32,11.759,11.759,12.288,参考上车,4.4,0.77,1487.0
20260908,002936.SZ,郑州银行,城商行,一般,1.8,6.67,4.5,0.02,2024,0.16,0.084,0.13856684491978608,21.43,8.64,8.42,0.56,0.444,0.444,0.464,等待 · 需跌74.2%,,0.35,164.0
20260908,001227.SZ,兰州银行,城商行,一般,2.18,6.67,4.5,0.08,2025,0.2853,0.3,0.2925186452214695,7.27,6.66,6.98,2.001,1.778,1.778,1.858,等待 · 需跌14.8%,3.67,0.4,124.0
20260908,601860.SH,紫金银行,农商行,一般,2.66,6.67,4.5,0.1,2025,0.34,0.372,0.3269013303769402,7.15,7.83,7.64,2.481,2.222,2.222,2.322,等待 · 需跌12.7%,3.76,0.47,97.0
20260908,601916.SH,浙商银行,股份行,一般,2.96,6.67,5.0,0.131,2025,0.44,0.45,0.41739208598419125,6.58,6.29,6.21,3.001,2.62,2.62,2.751,等待 · 需跌7.1%,4.43,0.45,813.0
20260908,002958.SZ,青农商行,农商行,一般,3.03,6.67,4.5,0.12,2025,0.52,0.486,0.5276282622589327,6.23,5.38,5.28,3.242,2.667,2.667,2.787,等待 · 需跌8.0%,3.96,0.44,168.0
20260908,601818.SH,光大银行,股份行,一般,3.04,6.67,5.0,0.081,2026,0.58,0.54,0.5532584083401892,5.63,4.63,5.46,3.602,1.62,1.62,1.701,等待 · 需跌44.0%,5.76,0.35,1796.0
20260908,600928.SH,西安银行,城商行,一般,3.61,6.67,4.5,0.1,2025,0.6,0.573,0.5943066129273026,6.3,6.05,5.98,3.822,2.222,2.222,2.322,等待 · 需跌35.7%,2.77,0.44,160.0
20260908,600016.SH,民生银行,股份行,一般,3.63,6.67,5.0,0.118,2026,0.63,0.613,0.6122573723591549,5.92,5.2,5.53,4.089,2.36,2.36,2.478,等待 · 需跌31.7%,5.21,0.27,1589.0
20260908,002807.SZ,江阴银行,农商行,一般,4.22,6.67,4.5,0.1,2026,0.8326,0.9488,0.9147799619337373,4.45,5.58,5.52,6.329,2.222,2.222,2.322,等待 · 需跌45.0%,4.74,0.56,114.0
20260908,603323.SH,苏农银行,农商行,一般,4.58,6.67,4.5,0.1,2026,1.01,1.198,1.1394233482761618,3.82,4.98,4.89,7.991,2.222,2.222,2.322,等待 · 需跌49.3%,4.17,0.51,102.0
20260908,601528.SH,瑞丰银行,农商行,一般,5.2,6.67,4.5,0.1,2026,1.0,1.009,1.0350407790721745,5.15,5.19,5.17,6.73,2.222,2.222,2.322,等待 · 需跌55.3%,4.04,0.5,102.0
