trade_date,ts_code,name,type,quality,close,target_pe,target_div_yield,dps_recent_fy,dps_fiscal_year,eps_last_annual,eps_natural_year_est,eps_growth_est,pe_natural_year,pe_static,pe_ttm_ref,pe_price,div_price,base_price,buy_price,signal,dv_ttm_ref,pb_ref,total_mv_yi
20260817,601818.SH,光大银行,股份行,一般,2.99,6.67,5.0,0.175,2025,0.58,0.54,0.5532584083401892,5.54,4.55,4.67,3.602,3.5,3.5,3.675,射击范围,5.85,0.35,1767.0
20260817,600016.SH,民生银行,股份行,一般,3.41,6.67,5.0,0.189,2025,0.63,0.613,0.6122573723591549,5.56,4.88,5.09,4.089,3.78,3.78,3.969,射击范围,5.54,0.26,1493.0
20260817,002807.SZ,江阴银行,农商行,一般,3.89,6.67,4.5,0.22,2025,0.8326,0.9488,0.9147799619337373,4.1,5.14,5.12,6.329,4.889,4.889,5.109,射击范围,5.14,0.53,105.0
20260817,603323.SH,苏农银行,农商行,一般,4.13,6.67,4.5,0.21,2025,1.01,1.198,1.1394233482761618,3.45,4.49,4.44,7.991,4.667,4.667,4.877,射击范围,4.62,0.47,92.0
20260817,002839.SZ,张家港行,农商行,一般,4.28,6.67,4.5,0.22,2025,0.77,0.816,0.7837562159323004,5.25,5.29,5.25,5.443,4.889,4.889,5.109,射击范围,5.14,0.55,105.0
20260817,601169.SH,北京银行,城商行,一般,4.95,6.67,5.0,0.278,2025,0.78,0.861,0.7366362141753192,5.75,5.21,5.1,5.743,5.56,5.56,5.838,射击范围,5.62,0.37,1047.0
20260817,600908.SH,无锡银行,农商行,一般,5.33,6.67,4.5,0.24,2025,1.01,1.068,1.0732905940153838,4.99,5.07,5.03,7.124,5.333,5.333,5.573,射击范围,4.5,0.51,117.0
20260817,601997.SH,贵阳银行,城商行,一般,5.58,6.67,4.5,0.3,2025,1.37,1.241,1.308965221540114,4.5,3.89,3.86,8.277,6.667,6.667,6.967,射击范围,5.38,0.31,204.0
20260817,601128.SH,常熟银行,农商行,优秀,6.1,7.67,3.5,0.27,2025,1.27,1.466,1.4312698412698412,4.16,5.27,5.13,11.244,7.714,7.714,7.984,射击范围,4.02,0.69,223.0
20260817,600015.SH,华夏银行,股份行,一般,6.59,6.67,5.0,0.42000000000000004,2025,1.62,1.719,1.6964716499716501,3.83,3.86,3.87,11.466,8.4,8.4,8.82,射击范围,6.37,0.33,1049.0
20260817,601825.SH,沪农商行,农商行,一般,8.62,6.67,5.0,0.435,2025,1.28,1.365,1.3365213558831461,6.32,6.75,6.74,9.105,8.7,8.7,9.135,射击范围,5.05,0.63,831.0
20260817,601577.SH,长沙银行,城商行,优秀,9.22,7.67,4.0,0.43000000000000005,2025,1.93,2.054,2.039501975161973,4.49,4.57,4.5,15.754,10.75,10.75,11.18,射击范围,4.66,0.5,371.0
20260817,601229.SH,上海银行,城商行,一般,9.43,6.67,5.0,0.52,2025,1.65,1.684,1.695587498343932,5.6,5.54,5.53,11.232,10.4,10.4,10.92,射击范围,5.51,0.53,1340.0
20260817,000001.SZ,平安银行,股份行,一般,11.1,6.67,4.0,0.596,2025,2.07,2.269,2.180098035232008,4.89,5.05,4.96,15.134,14.9,14.9,15.496,射击范围,5.37,0.46,2154.0
20260817,601009.SH,南京银行,城商行,优秀,11.27,7.67,4.5,0.52915,2025,1.76,1.867,1.825312256049961,6.04,6.39,6.25,14.32,11.759,11.759,12.288,射击范围,4.7,0.74,1393.0
20260817,600919.SH,江苏银行,城商行,优秀,11.62,7.67,4.0,0.5641,2025,1.76,1.927,1.9454873139680833,6.03,6.18,6.04,14.78,14.103,14.103,14.667,射击范围,4.85,0.81,2132.0
20260817,600926.SH,杭州银行,城商行,优秀,16.25,7.67,3.5,0.66,2025,2.66,3.205,3.124812035915901,5.07,6.19,6.0,24.582,18.857,18.857,19.517,射击范围,4.06,0.84,1178.0
20260817,601166.SH,兴业银行,股份行,优秀,17.83,7.67,4.0,1.0659999999999998,2025,3.46,3.297,3.404231397274501,5.41,4.87,4.87,25.288,26.65,25.288,26.354,射击范围,5.98,0.45,3773.0
20260817,601838.SH,成都银行,城商行,优秀,18.03,7.67,4.0,0.921,2025,3.07,3.593,3.401342838909272,5.02,5.75,5.69,27.558,23.025,23.025,23.946,射击范围,5.11,0.83,764.0
20260817,002142.SZ,宁波银行,城商行,优秀,32.19,7.67,3.0,1.2,2025,4.29,4.567,4.6425832411471735,7.05,7.25,7.06,35.029,40.0,35.029,36.229,射击范围,3.73,0.91,2126.0
20260817,600036.SH,招商银行,股份行,优秀,38.2,7.67,3.5,2.016,2025,5.7,6.146,6.018823473301402,6.22,6.41,6.39,47.14,57.6,47.14,49.156,射击范围,5.28,0.85,9634.0
20260817,601528.SH,瑞丰银行,农商行,一般,4.87,6.67,4.5,0.21,2025,1.0,1.009,1.0350407790721745,4.83,4.86,4.87,6.73,4.667,4.667,4.877,参考上车,4.31,0.47,96.0
20260817,601077.SH,渝农商行,农商行,一般,6.54,6.67,5.0,0.32091000000000003,2025,1.05,1.098,1.1102440478777738,5.96,6.12,6.03,7.324,6.418,6.418,6.739,参考上车,4.91,0.55,743.0
20260817,601998.SH,中信银行,股份行,一般,7.69,6.67,5.0,0.381,2025,1.2,1.275,1.233911969232093,6.03,6.06,6.01,8.504,7.62,7.62,8.001,参考上车,4.95,0.58,4279.0
20260817,002936.SZ,郑州银行,城商行,一般,1.76,6.67,4.5,0.02,2024,0.16,0.084,0.13856684491978608,20.95,8.44,8.21,0.56,0.444,0.444,0.464,等待 · 需跌73.6%,,0.35,160.0
